Year,Month,Day,Hour,Min,Sec,Magnitude,Latitude,Longitude,DepthKm,IRISID,Timestamp
2008,09,26,16,53,27,5.2,40.53,142.83,43.8,2855941,1222448007
2008,09,25,15,06,45,4.8,36.74,142.20,34.3,2855863,1222355205
2008,09,23,13,26,53,4.8,38.74,142.26,40.2,2855731,1222176413
2008,09,22,07,31,59,5.6,41.56,140.48,146.1,2855670,1222068719
2008,09,20,22,17,12,5.0,35.53,139.91,70.2,2855595,1221949032
2008,09,18,13,53,35,4.8,41.73,144.26,17.2,2855426,1221746015
2008,09,18,11,58,51,5.8,51.94,158.29,67.3,2855420,1221739131
2008,09,18,09,30,00,5.2,46.09,143.49,333.8,2855414,1221730200
2008,09,17,21,32,05,4.9,18.64,145.62,200.3,2855380,1221687125
2008,09,15,07,53,01,5.0,41.78,144.07,23.4,2855209,1221465181
2008,09,13,10,06,41,4.8,46.60,152.60,49.3,2855090,1221300401
2008,09,11,22,34,46,5.1,42.43,144.55,42.8,2854987,1221172486
2008,09,11,04,57,02,5.0,41.75,144.18,26.8,2854935,1221109022
2008,09,11,04,01,00,4.9,41.86,144.16,29.5,2854932,1221105660
2008,09,11,03,14,02,4.9,36.48,141.08,43.8,2854930,1221102842
2008,09,11,01,08,28,5.0,41.69,144.18,9.7,3188793,1221095308
2008,09,11,01,08,10,5.0,41.72,144.09,28.1,2854921,1221095290
2008,09,11,00,32,47,5.3,41.78,143.98,31.8,2854919,1221093167
2008,09,11,00,20,52,6.8,41.94,143.83,38.9,2854917,1221092452
2008,09,06,07,29,17,4.8,35.30,141.06,27.7,2854582,1220686157
2008,09,05,15,12,03,5.3,32.67,137.05,410.6,2854535,1220627523
2008,09,01,20,53,28,5.0,29.84,139.29,371.7,2854222,1220302408
2008,07,29,16,19,55,4.8,44.56,148.14,63.7,2806001,1217348395
2008,07,29,07,35,53,4.8,39.09,140.69,6.4,2805658,1217316953
2008,07,25,00,34,08,4.8,37.55,142.77,30.9,2802418,1216946048
2008,07,24,02,27,53,4.9,39.66,141.46,109.5,2801613,1216866473
2008,07,24,01,43,18,6.1,50.93,157.51,45.3,2801577,1216863798
2008,07,23,15,26,20,6.8,39.80,141.50,113.1,2801205,1216826780
2008,07,22,08,46,51,5.2,37.76,142.27,29.6,2800025,1216716411
2008,07,21,20,31,50,4.8,36.20,141.84,15.7,2799646,1216672310
2008,07,21,19,04,05,4.8,47.69,151.62,173.2,2799587,1216667045
2008,07,21,11,30,30,5.8,37.21,142.08,29.5,2799269,1216639830
2008,07,21,09,01,05,5.1,37.76,142.66,14.9,2799185,1216630865
2008,07,20,21,30,30,5.8,27.77,139.71,485.0,2798769,1216589430
2008,07,20,20,48,10,4.8,37.47,142.84,32.7,2798738,1216586890
2008,07,20,14,16,25,4.9,36.20,141.86,35.0,2798461,1216563385
2008,07,20,02,22,54,4.8,37.54,142.87,17.0,2797611,1216520574
2008,07,19,06,03,18,4.8,24.07,143.02,22.2,2795965,1216447398
2008,07,19,02,47,29,5.3,37.56,142.43,30.1,2795750,1216435649
2008,07,19,02,39,29,6.8,37.54,142.26,28.3,2795742,1216435169
2008,07,18,13,56,19,4.9,43.45,147.77,26.8,2794932,1216389379
2008,07,18,02,25,01,4.8,43.40,147.72,39.4,2794196,1216347901
2008,07,16,17,23,45,4.9,16.85,148.07,20.8,2791126,1216229025
2008,07,16,13,02,22,4.9,45.23,151.05,36.5,2790610,1216213342
2008,07,11,20,39,23,4.9,48.79,154.68,72.1,2772369,1215808763
2008,07,09,12,29,41,4.9,49.19,151.36,286.1,2758371,1215606581
2008,07,07,05,49,10,4.9,43.07,145.71,88.5,2746548,1215409750
2008,07,06,17,05,21,5.0,27.87,142.22,55.7,2744156,1215363921
2008,07,06,15,00,31,4.8,45.19,151.18,33.6,2743796,1215356431
2008,07,06,09,50,51,4.9,45.19,151.08,46.1,2742463,1215337851
2008,07,06,09,08,24,5.7,45.29,151.11,44.8,2742267,1215335304
2008,07,06,06,15,39,4.8,45.66,153.90,35.0,2741688,1215324939
2008,07,06,01,00,09,5.6,45.33,151.15,23.2,2740430,1215306009
2008,07,05,22,05,46,4.8,36.06,142.31,31.2,2739742,1215295546
2008,07,05,07,49,03,5.2,36.67,140.80,51.2,2736410,1215244143
2008,07,05,02,30,55,5.0,54.09,153.93,486.0,2735555,1215225055
2008,07,05,02,12,06,7.7,53.95,152.86,646.1,2735515,1215223926
2008,07,04,16,58,20,4.8,30.88,141.09,96.2,2733400,1215190700
2008,07,01,23,15,13,4.9,44.76,149.50,47.8,2718260,1214954113
2008,06,29,22,54,00,4.9,29.00,142.33,35.0,2796970,1214780040
2008,06,29,20,53,03,5.9,45.10,137.41,308.8,2796867,1214772783
2008,06,26,06,51,11,4.8,39.10,140.89,4.0,2788733,1214463071
2008,06,25,23,37,12,5.4,41.95,142.45,57.1,2788013,1214437032
2008,06,25,12,11,49,4.8,22.60,144.54,46.1,2786470,1214395909
2008,06,23,12,32,12,5.6,46.47,153.27,10.5,2778136,1214224332
2008,06,16,19,05,03,4.8,39.13,140.92,8.4,2738584,1213643103
2008,06,16,14,14,39,5.0,39.09,140.66,5.6,2736979,1213625679
2008,06,14,14,42,32,5.0,38.99,140.84,9.1,2720863,1213454552
2008,06,14,12,48,28,4.8,39.11,140.87,7.4,2719651,1213447708
2008,06,14,03,27,32,5.1,39.15,140.85,4.3,2713848,1213414052
2008,06,14,03,10,32,4.9,39.09,140.81,7.7,2713643,1213413032
2008,06,14,01,40,00,4.8,38.94,140.88,7.0,2712766,1213407600
2008,06,14,01,39,47,4.8,39.08,140.93,6.8,2712763,1213407587
2008,06,14,00,52,42,4.8,39.10,140.88,6.8,2712218,1213404762
2008,06,14,00,20,47,5.4,39.02,140.85,10.1,2711803,1213402847
2008,06,14,00,20,12,5.5,38.93,140.58,9.8,2711788,1213402812
2008,06,14,00,07,21,4.8,39.11,140.84,3.0,2711668,1213402041
2008,06,13,23,56,45,4.9,39.12,140.94,6.1,2711544,1213401405
2008,06,13,23,49,05,5.1,39.11,140.95,8.3,2711439,1213400945
2008,06,13,23,43,46,6.8,39.15,140.74,11.6,2711409,1213400626
2008,06,12,13,10,12,5.1,25.49,141.23,28.1,2703565,1213276212
2008,06,12,11,00,11,5.3,13.17,144.80,41.6,2702987,1213268411
2008,06,12,10,57,59,4.9,12.74,145.04,29.2,2702952,1213268279
2008,06,12,04,32,01,4.8,51.40,157.01,125.6,2701589,1213245121
2008,06,10,00,03,11,4.8,36.31,141.91,10.8,2689934,1213056191
2008,06,06,02,38,59,4.9,31.03,141.56,35.3,2669697,1212719939
2008,06,05,11,02,05,5.1,12.14,143.93,14.7,2666186,1212663725
2008,06,05,01,45,29,4.8,42.08,144.83,29.9,2664283,1212630329
2008,06,04,17,03,07,5.6,41.52,139.04,210.1,2662592,1212598987
2008,06,01,16,35,07,5.1,51.65,159.20,53.1,2648584,1212338107
2008,06,01,15,58,29,5.1,38.31,141.85,46.6,2648411,1212335909
2008,06,01,09,24,27,5.1,51.65,159.22,31.0,2647176,1212312267
2008,06,01,03,53,58,4.8,51.68,159.16,49.5,2646364,1212292438
2008,05,31,21,10,08,4.8,51.63,159.25,48.4,2793896,1212268208
2008,05,31,14,28,35,5.0,40.10,142.71,36.0,2793333,1212244115
2008,05,31,07,55,50,4.8,36.40,141.73,33.6,2792721,1212220550
2008,05,31,05,03,33,5.0,36.40,141.69,42.0,2792419,1212210213
2008,05,30,07,25,42,5.8,30.78,141.53,36.0,2790174,1212132342
2008,05,28,16,14,21,5.2,13.36,144.85,55.6,2785471,1211991261
2008,05,26,23,01,28,4.9,44.99,149.00,62.0,2779003,1211842888
2008,05,26,05,58,24,4.8,44.32,149.45,26.0,2775266,1211781504
2008,05,21,11,30,18,4.8,22.34,142.08,357.4,2750484,1211369418
2008,05,16,05,07,34,4.9,34.03,136.86,348.7,2723251,1210914454
2008,05,13,20,20,45,4.9,46.12,153.15,48.7,2708506,1210710045
2008,05,12,02,21,45,5.0,46.47,152.88,30.0,2695320,1210558905
2008,05,10,18,24,02,5.2,43.47,145.74,87.1,2689943,1210443842
2008,05,10,14,02,22,4.8,23.52,143.46,7.6,2689057,1210428142
2008,05,10,13,32,46,5.1,23.50,143.31,10.3,2688966,1210426366
2008,05,10,00,00,55,4.9,41.47,142.03,68.4,2686580,1210377655
2008,05,09,23,32,18,4.9,49.42,154.09,122.4,2686441,1210375938
2008,05,09,21,51,31,6.8,12.53,143.26,89.2,2686107,1210369891
2008,05,08,23,21,09,5.6,36.18,141.76,32.2,2681574,1210288869
2008,05,08,21,18,44,5.0,36.30,141.98,37.1,2681185,1210281524
2008,05,08,13,21,50,4.8,12.14,141.19,55.5,2679474,1210252910
2008,05,08,09,40,35,5.0,36.17,141.98,14.8,2678421,1210239635
2008,05,07,18,19,59,5.0,36.22,141.42,27.9,2674994,1210184399
2008,05,07,17,31,18,5.1,36.28,141.65,29.8,2674677,1210181478
2008,05,07,16,45,21,6.9,36.24,141.51,40.1,2674364,1210178721
2008,05,07,16,27,37,5.0,36.28,141.84,19.8,2674229,1210177657
2008,05,07,16,26,19,4.8,36.29,141.91,5.7,2674214,1210177579
2008,05,07,16,24,11,5.0,36.18,141.75,36.1,2674196,1210177451
2008,05,07,16,16,37,6.1,36.21,141.74,29.7,2674157,1210176997
2008,05,07,16,12,28,5.1,36.31,141.69,36.7,2674100,1210176748
2008,05,07,16,11,35,4.9,36.21,141.92,10.8,2674083,1210176695
2008,05,07,16,09,06,5.3,36.23,141.82,22.0,2674053,1210176546
2008,05,07,16,03,40,5.4,36.23,141.80,36.6,2674034,1210176220
2008,05,07,16,02,04,6.2,36.22,141.59,32.6,2674021,1210176124
2008,05,07,09,59,04,4.9,36.22,141.74,37.0,2672412,1210154344
2008,05,07,09,58,14,4.8,36.24,141.87,13.8,2672389,1210154294
2008,05,05,00,26,58,4.9,36.26,141.75,25.4,2661597,1209947218
2008,05,02,05,41,26,5.1,37.27,141.55,39.6,2650054,1209706886
2008,05,01,21,58,52,4.9,37.10,141.45,43.9,2648783,1209679132
2008,04,30,15,05,19,4.9,46.69,152.59,46.7,2786971,1209567919
2008,04,29,05,26,05,5.8,41.49,142.05,49.6,2782134,1209446765
2008,04,28,18,15,22,4.8,26.92,142.94,17.5,2780168,1209406522
2008,04,25,09,52,47,5.1,35.65,140.54,41.2,2762699,1209117167
2008,04,24,17,40,09,4.8,12.12,144.00,19.0,2759266,1209058809
2008,04,23,01,27,19,5.1,33.64,140.99,59.4,2748623,1208914039
2008,04,21,01,03,10,4.8,19.53,145.40,115.5,2738969,1208739790
2008,04,18,13,18,52,4.8,26.97,142.85,16.2,2726902,1208524732
2008,04,18,07,35,48,5.0,49.41,155.65,71.4,2725339,1208504148
2008,04,17,17,02,54,5.5,15.91,144.89,20.3,2722495,1208451774
2008,04,16,19,19,36,5.8,39.07,140.01,167.7,2717820,1208373576
2008,04,15,15,21,32,4.8,28.42,142.59,22.4,2711120,1208272892
2008,04,15,08,48,07,4.9,51.84,157.41,104.5,2709755,1208249287
2008,04,15,07,32,47,5.4,16.19,145.00,20.1,2709482,1208244767
2008,04,14,10,30,19,4.8,21.72,142.95,310.9,2705408,1208169019
2008,04,14,10,11,23,5.1,12.13,143.88,8.9,2705308,1208167883
2008,04,14,02,10,27,4.8,28.15,142.68,24.7,2703838,1208139027
2008,04,12,19,13,46,4.8,22.87,143.34,94.2,2698104,1208027626
2008,04,12,15,41,14,5.0,12.77,144.30,18.1,2697459,1208014874
2008,04,12,00,46,28,5.7,43.83,147.52,63.6,2694806,1207961188
2008,04,11,19,20,57,5.1,16.20,145.13,30.7,2693900,1207941657
2008,04,11,17,03,05,4.8,47.41,153.02,60.2,2693402,1207933385
2008,04,11,09,56,19,5.4,16.19,144.93,2.0,2691718,1207907779
2008,04,11,07,38,54,4.8,16.20,145.28,7.1,2691168,1207899534
2008,04,11,06,36,38,4.9,15.98,145.03,12.2,2690931,1207895798
2008,04,11,05,02,57,5.5,16.19,144.95,39.4,2690692,1207890177
2008,04,11,03,53,25,4.9,16.19,145.23,17.0,2690387,1207886005
2008,04,11,03,16,41,5.5,16.13,144.88,11.9,2690287,1207883801
2008,04,11,02,44,52,5.1,16.14,144.89,15.0,2690219,1207881892
2008,04,11,02,23,24,5.3,16.13,144.85,3.3,2690131,1207880604
2008,04,11,02,01,58,5.0,16.16,145.08,44.0,2690019,1207879318
2008,04,11,01,51,29,5.2,16.16,145.13,46.5,2689945,1207878689
2008,04,11,01,41,49,5.0,16.10,145.10,20.5,2689903,1207878109
2008,04,11,01,28,20,5.0,15.95,145.04,11.9,2689800,1207877300
2008,04,11,01,19,26,4.9,16.08,145.11,17.2,2689735,1207876766
2008,04,11,01,08,47,5.1,16.10,145.28,41.7,2689695,1207876127
2008,04,10,20,32,53,4.8,38.85,142.18,40.5,2688844,1207859573
2008,04,09,14,26,48,5.0,12.17,143.78,35.8,2682487,1207751208
2008,04,08,15,11,24,4.8,48.28,154.74,42.4,2678297,1207667484
2008,04,08,04,03,24,5.1,12.56,143.96,11.0,2676232,1207627404
2008,04,08,02,09,18,5.5,12.60,143.83,18.3,2675886,1207620558
2008,04,04,13,30,16,5.0,44.52,148.05,63.0,2661296,1207315816
2008,04,04,10,01,52,4.9,36.10,139.65,57.1,2660368,1207303312
2008,04,04,03,19,09,5.1,47.49,155.57,44.9,2659202,1207279149
2008,04,01,14,29,08,4.9,34.91,140.42,92.7,2648080,1207060148
2008,03,28,23,03,22,4.8,39.55,142.14,72.0,2770513,1206745402
2008,03,27,22,45,40,4.9,14.11,145.04,109.4,2765621,1206657940
2008,03,26,20,06,06,5.6,13.60,144.97,73.5,2760260,1206561966
2008,03,26,18,33,35,5.5,46.46,153.01,25.2,2759997,1206556415
2008,03,26,18,24,18,4.8,46.50,153.07,20.2,2759952,1206555858
2008,03,26,11,37,53,4.9,47.10,152.60,65.5,2758517,1206531473
2008,03,24,13,29,47,4.9,37.28,141.25,60.9,2749517,1206365387
2008,03,24,11,52,33,4.9,13.42,144.48,107.2,2749138,1206359553
2008,03,24,03,40,12,5.2,37.19,141.30,43.9,2747547,1206330012
2008,03,24,00,07,51,4.9,44.38,148.49,43.8,2746914,1206317271
2008,03,23,19,11,18,4.8,39.98,143.15,18.2,2745832,1206299478
2008,03,21,12,55,58,5.0,32.91,141.67,21.7,2735188,1206104158
2008,03,21,10,20,24,5.0,12.59,141.88,25.9,2734620,1206094824
2008,03,21,09,16,25,4.8,41.80,144.19,27.4,2734464,1206090985
2008,03,21,06,43,46,4.8,12.55,141.87,38.8,2734059,1206081826
2008,03,17,07,40,10,4.8,36.06,141.66,12.7,2715994,1205739610
2008,03,16,13,25,08,4.9,31.86,142.27,20.8,2712686,1205673908
2008,03,16,04,16,49,5.0,27.03,142.77,24.9,2711145,1205641009
2008,03,15,03,04,07,5.0,12.54,141.81,29.5,2707101,1205550247
2008,03,14,22,38,10,4.9,27.00,142.71,51.3,2706506,1205534290
2008,03,14,22,32,14,6.0,27.05,142.55,38.8,2706486,1205533934
2008,03,14,10,45,34,5.4,47.66,154.15,36.4,2704671,1205491534
2008,03,14,00,58,09,4.9,21.72,144.80,69.0,2702991,1205456289
2008,03,13,08,41,07,5.3,43.05,146.51,54.0,2700360,1205397667
2008,03,10,04,57,58,5.1,47.51,152.83,122.8,2688566,1205125078
2008,03,08,16,35,45,4.9,26.80,142.59,28.1,2682351,1204994145
2008,03,08,11,06,48,5.0,46.18,153.09,45.8,2681467,1204974408
2008,03,08,10,28,59,4.9,46.16,153.11,42.7,2681383,1204972139
2008,03,07,16,54,58,5.2,36.51,140.47,57.6,2678672,1204908898
2008,03,06,09,38,43,5.5,51.51,156.53,131.4,2673213,1204796323
2008,03,04,01,34,40,4.9,46.19,153.06,37.5,2660955,1204594480
2008,03,03,14,35,44,4.9,44.17,146.95,84.9,2658445,1204554944
2008,03,03,11,22,40,5.2,46.25,152.98,42.0,2657664,1204543360
2008,03,03,10,25,22,4.8,46.22,152.94,35.0,2657482,1204539922
2008,03,03,10,09,41,5.2,46.23,153.00,43.2,2657420,1204538981
2008,03,03,09,45,17,4.8,36.36,141.20,25.9,2657316,1204537517
2008,03,03,09,31,06,6.5,46.39,153.13,36.8,2657242,1204536666
2008,03,03,03,55,29,5.1,12.88,144.17,65.0,2656258,1204516529
2008,03,03,01,06,33,4.8,46.18,153.08,86.7,2655787,1204506393
2008,03,02,09,33,30,4.9,36.62,140.55,70.5,2652870,1204450410
2008,03,01,18,51,27,5.5,53.82,159.33,116.2,2650027,1204397487
2008,02,29,20,49,16,4.9,11.89,143.40,35.0,2773326,1204318156
2008,02,29,15,33,01,4.8,46.24,151.31,64.5,2772257,1204299181
2008,02,28,11,55,07,5.1,49.46,155.52,68.4,2765908,1204199707
2008,02,28,10,59,03,4.9,18.27,146.60,59.3,2765675,1204196343
2008,02,28,10,08,26,5.0,12.57,141.79,7.8,2765363,1204193306
2008,02,28,09,12,56,5.6,12.66,141.82,18.3,2765159,1204189976
2008,02,27,06,54,23,6.2,26.88,142.45,35.3,2759446,1204095263
2008,02,25,17,11,36,5.0,10.35,145.77,35.0,2750560,1203959496
2008,02,24,20,25,02,4.9,35.38,141.23,31.4,2746195,1203884702
2008,02,24,17,55,54,5.0,10.46,145.96,33.4,2745739,1203875754
2008,02,23,16,05,09,4.9,49.25,156.08,61.5,2741219,1203782709
2008,02,21,17,39,41,5.0,33.57,140.45,54.5,2730725,1203615581
2008,02,21,05,18,38,5.1,44.30,148.67,43.7,2726964,1203571118
2008,02,19,19,36,32,4.8,44.32,148.00,44.3,2717633,1203449792
2008,02,17,06,28,05,4.8,22.88,142.28,27.3,2707200,1203229685
2008,02,12,21,05,21,4.9,44.86,147.69,135.7,2691050,1202850321
2008,02,10,00,37,16,5.0,34.77,140.16,88.5,2680947,1202603836
2008,02,08,22,07,07,4.9,36.79,141.06,44.8,2676618,1202508427
2008,02,08,07,05,41,5.4,9.51,138.24,38.4,2674089,1202454341
2008,02,08,05,15,10,4.8,48.16,154.71,57.1,2673919,1202447710
2008,02,07,23,16,41,5.3,17.58,144.90,9.3,2673068,1202426201
2008,02,06,20,45,52,4.8,28.03,142.79,23.9,2668821,1202330752
2008,02,06,15,12,07,4.8,12.12,145.97,24.7,2667966,1202310727
2008,02,04,10,33,29,5.0,49.31,155.17,59.5,2658827,1202121209
2008,02,01,14,12,21,5.2,29.09,142.21,25.5,2647974,1201875141
2008,01,28,04,05,13,5.0,49.66,155.85,49.7,2762768,1201493113
2008,01,25,19,33,24,4.8,37.30,136.67,4.4,2751361,1201289604
2008,01,24,14,21,13,5.0,11.48,141.47,42.7,2745217,1201184473
2008,01,24,07,59,15,4.8,12.17,141.28,33.1,2743627,1201161555
2008,01,24,00,28,16,5.0,29.35,141.87,40.3,2742199,1201134496
2008,01,24,00,25,18,5.2,11.52,141.36,50.2,2742171,1201134318
2008,01,22,19,34,45,4.9,42.33,143.06,60.1,2736219,1201030485
2008,01,21,03,24,05,4.8,45.86,153.65,11.7,2727988,1200885845
2008,01,18,22,21,50,5.0,11.52,141.29,37.8,2717759,1200694910
2008,01,18,19,18,17,4.8,22.16,144.31,48.4,2717137,1200683897
2008,01,18,11,34,40,5.2,25.30,140.97,181.6,2715340,1200656080
2008,01,17,15,39,15,5.1,52.93,159.29,55.0,2711776,1200584355
2008,01,15,17,55,41,4.9,36.52,141.22,42.9,2704857,1200419741
2008,01,12,03,36,06,4.8,43.12,146.24,35.8,2690542,1200108966
2008,01,10,23,00,32,4.9,39.38,141.94,53.2,2685896,1200006032
2008,01,07,10,00,38,4.9,19.43,145.29,168.0,2670502,1199700038
2008,01,06,08,21,49,4.9,12.55,143.43,96.7,2666274,1199607709
2008,01,06,04,51,28,4.9,44.31,147.30,108.1,2665568,1199595088
2008,01,05,01,57,31,4.8,45.16,145.76,265.0,2660398,1199498251
2007,12,30,12,47,52,4.9,27.21,139.99,483.3,2637566,1199018872
2007,12,28,19,22,52,5.1,29.99,142.12,19.1,2631010,1198869772
2007,12,27,16,49,19,5.0,45.68,153.99,2.8,2625631,1198774159
2007,12,26,09,56,52,4.8,29.27,141.55,35.1,2618855,1198663012
2007,12,25,23,38,55,4.9,38.40,142.27,40.4,2617270,1198625935
2007,12,25,14,04,35,6.1,38.53,142.01,50.1,2615680,1198591475
2007,12,25,02,04,28,4.8,46.44,153.01,40.3,2613788,1198548268
2007,12,24,07,42,06,5.0,53.81,161.49,37.3,2610608,1198482126
2007,12,23,19,48,10,4.9,26.41,141.99,56.0,2608638,1198439290
2007,12,23,09,53,10,4.9,41.53,142.05,57.8,2606916,1198403590
2007,12,20,07,59,37,4.8,18.63,145.45,613.2,2592164,1198137577
2007,12,20,00,36,56,5.0,48.06,154.95,39.3,2590778,1198111016
2007,12,16,05,15,47,4.9,40.22,144.73,43.0,2574603,1197782147
2007,12,15,09,46,57,4.8,44.28,149.99,44.6,2571419,1197712017
2007,12,14,15,36,05,4.8,13.15,144.09,126.6,2568779,1197646565
2007,12,14,14,00,32,4.8,45.83,152.94,33.3,2568543,1197640832
2007,12,11,21,12,08,4.8,45.36,149.94,53.8,2554727,1197407528
2007,12,11,19,36,24,5.0,46.53,153.02,42.1,2554244,1197401784
2007,12,09,23,36,40,4.8,46.76,153.05,41.8,2540549,1197243400
2007,12,07,22,51,01,4.8,28.27,138.83,515.9,2526995,1197067861
2007,12,07,11,30,09,5.3,46.41,152.40,54.7,2523979,1197027009
2007,12,07,00,47,36,5.9,29.99,140.98,73.4,2520882,1196988456
2007,12,06,21,21,28,5.3,31.76,141.74,34.4,2519779,1196976088
2007,12,06,00,10,15,4.8,54.51,160.28,119.6,2513434,1196899815
2007,12,03,16,33,50,5.2,30.62,138.79,5.5,2498368,1196699630
2007,12,01,07,16,08,4.8,27.76,139.89,484.0,2479723,1196493368
2007,12,01,07,15,26,5.3,27.81,139.91,481.4,2479689,1196493326
2007,11,30,23,43,19,5.1,10.59,146.15,17.6,2635714,1196466199
2007,11,30,09,36,59,5.0,36.49,140.54,51.6,2633157,1196415419
2007,11,29,15,28,57,5.0,46.03,152.34,42.0,2630509,1196350137
2007,11,27,10,22,02,4.8,41.96,142.24,60.4,2622448,1196158922
2007,11,26,18,44,43,5.0,46.18,152.14,44.8,2620303,1196102683
2007,11,26,13,51,39,5.9,37.37,141.60,40.0,2619449,1196085099
2007,11,23,07,08,20,4.9,48.84,154.87,47.9,2606145,1195801700
2007,11,20,18,03,54,4.8,32.69,140.91,41.1,2596869,1195581834
2007,11,20,11,46,29,5.0,32.69,140.73,49.7,2595597,1195559189
2007,11,19,17,49,08,5.1,27.67,141.52,68.0,2592236,1195494548
2007,11,19,08,32,58,4.9,10.11,138.39,35.0,2590385,1195461178
2007,11,19,02,54,03,5.0,43.32,147.62,43.6,2589536,1195440843
2007,11,17,17,16,44,5.0,52.59,159.47,38.0,2583078,1195319804
2007,11,17,10,09,27,4.8,43.71,147.51,38.8,2581661,1195294167
2007,11,15,14,20,13,5.0,9.36,141.56,32.9,2572794,1195136413
2007,11,14,14,37,11,5.0,31.21,141.70,25.7,2568200,1195051031
2007,11,13,18,48,38,5.3,18.11,146.49,63.8,2564743,1194979718
2007,11,12,15,11,27,5.2,10.36,145.90,35.0,2558774,1194880287
2007,11,12,14,36,53,5.0,15.92,145.88,140.4,2558592,1194878213
2007,11,12,13,20,17,4.8,17.66,145.70,541.0,2558276,1194873617
2007,11,12,00,25,43,5.7,10.47,145.79,7.0,2555690,1194827143
2007,11,11,10,48,53,4.8,36.02,139.91,52.9,2551961,1194778133
2007,11,09,12,01,30,5.0,48.14,154.96,9.9,2540723,1194609690
2007,11,08,11,59,16,5.3,12.23,143.51,29.5,2532668,1194523156
2007,11,07,13,37,58,4.8,47.34,153.16,58.9,2525337,1194442678
2007,11,07,11,05,42,4.9,38.37,141.54,63.3,2524432,1194433542
2007,11,06,12,18,42,4.8,30.40,142.71,21.2,2517831,1194351522
2007,11,03,10,42,10,5.0,44.41,147.33,80.5,2496646,1194086530
2007,11,02,07,08,35,4.8,30.20,138.72,422.6,2487242,1193987315
2007,11,02,00,45,34,4.8,48.45,154.74,43.6,2485774,1193964334
2007,11,01,21,28,56,4.9,43.49,147.18,21.8,2484793,1193952536
2007,10,31,03,30,18,7.2,18.96,145.38,221.9,2634483,1193801418
2007,10,27,19,00,55,4.8,45.51,153.94,30.7,2620752,1193511655
2007,10,27,18,53,12,4.8,43.59,147.49,39.3,2620689,1193511192
2007,10,25,13,50,03,6.1,46.06,154.18,14.2,2612806,1193320203
2007,10,24,09,56,26,4.9,43.47,146.75,36.0,2608153,1193219786
2007,10,23,20,23,22,5.0,10.36,145.90,24.8,2606460,1193171002
2007,10,23,05,47,33,4.8,46.55,152.66,47.2,2604238,1193118453
2007,10,20,10,05,52,4.8,40.17,142.41,47.5,2594481,1192874752
2007,10,20,03,14,53,4.8,41.42,142.53,53.0,2593559,1192850093
2007,10,19,05,00,56,4.8,46.68,150.89,157.6,2589858,1192770056
2007,10,18,05,39,03,4.9,13.79,144.76,142.5,2585645,1192685943
2007,10,16,06,19,44,4.8,27.15,142.89,29.2,2576780,1192515584
2007,10,16,06,04,49,4.9,27.10,142.86,36.9,2576733,1192514689
2007,10,16,01,16,15,4.9,34.88,136.59,318.6,2576043,1192497375
2007,10,14,15,06,58,4.8,45.55,149.68,95.3,2570693,1192374418
2007,10,10,04,11,54,5.3,13.42,145.51,41.6,2545607,1191989514
2007,10,08,17,10,37,5.7,43.52,146.71,55.3,2535863,1191863437
2007,10,07,13,36,04,5.0,35.63,140.57,42.2,2528041,1191764164
2007,10,07,08,33,20,4.9,44.23,148.82,81.1,2526764,1191746000
2007,10,06,12,38,54,6.1,18.76,147.17,62.1,2521185,1191674334
2007,10,04,02,05,34,4.8,10.49,145.56,16.0,2502626,1191463534
2007,10,03,19,35,18,4.9,49.43,155.69,70.3,2500472,1191440118
2007,10,02,18,46,31,5.0,10.42,145.78,15.1,2492493,1191350791
2007,10,02,17,14,44,5.1,10.41,145.77,5.8,2491801,1191345284
2007,10,02,04,45,51,5.0,10.52,140.10,19.7,2487140,1191300351
2007,10,01,23,16,44,5.3,10.41,145.69,26.6,2485760,1191280604
2007,10,01,16,08,14,4.8,12.37,141.86,28.6,2483230,1191254894
2007,10,01,10,06,17,5.1,22.88,142.57,161.9,2480612,1191233177
2007,10,01,09,52,54,4.8,10.60,145.73,35.0,2480484,1191232374
2007,09,30,17,21,14,5.0,35.18,139.03,19.1,2640643,1191172874
2007,09,30,15,02,17,5.5,10.50,145.65,15.6,2640335,1191164537
2007,09,30,08,35,07,5.3,10.57,145.59,4.4,2639523,1191141307
2007,09,30,05,01,45,4.8,8.46,137.96,48.1,2639000,1191128505
2007,09,30,02,36,51,5.0,10.46,145.81,35.0,2638756,1191119811
2007,09,30,02,08,31,7.0,10.54,145.80,18.5,2638663,1191118111
2007,09,29,22,21,40,4.8,21.29,144.50,108.4,2638201,1191104500
2007,09,28,13,38,57,7.5,22.01,142.71,253.5,2633491,1190986737
2007,09,28,02,40,00,5.5,12.37,141.97,24.7,2631326,1190947200
2007,09,25,15,01,24,4.8,45.10,150.31,47.6,2620988,1190732484
2007,09,24,18,09,52,5.0,31.42,140.36,107.0,2617741,1190657392
2007,09,23,19,10,35,4.8,12.40,142.29,103.7,2613646,1190574635
2007,09,23,18,50,59,4.9,12.42,142.36,35.0,2613578,1190573459
2007,09,20,22,54,29,5.0,35.22,140.88,25.7,2602734,1190328869
2007,09,17,12,20,28,4.9,12.95,143.40,128.6,2588093,1190031628
2007,09,16,21,16,50,5.0,47.22,155.65,28.1,2585546,1189977410
2007,09,16,20,43,09,5.0,54.58,161.44,39.0,2585350,1189975389
2007,09,16,02,20,46,5.0,20.30,146.52,35.0,2581966,1189909246
