Year,Month,Day,Hour,Min,Sec,Magnitude,Latitude,Longitude,DepthKm,IRISID,Timestamp
2013,08,16,06,55,58,5.0,-41.68,174.29,19.6,4223989,1376636158
2013,08,16,05,58,28,5.0,-41.67,174.26,17.5,4224057,1376632708
2013,08,16,05,57,52,4.8,-41.69,174.31,5.1,4223987,1376632672
2013,08,16,05,31,16,5.8,-41.67,174.26,14.3,4223985,1376631076
2013,08,16,05,17,41,4.9,-15.15,-173.43,24.7,4223984,1376630261
2013,08,16,03,51,34,5.1,-41.77,174.18,10.3,4223983,1376625094
2013,08,16,03,26,50,4.7,-41.63,174.36,21.0,4223982,1376623610
2013,08,16,03,21,31,5.0,-41.78,174.06,17.0,4223981,1376623291
2013,08,16,03,09,10,5.9,-41.84,173.88,10.0,4223980,1376622550
2013,08,16,02,56,26,4.8,-41.70,174.28,13.0,4223979,1376621786
2013,08,16,02,45,27,5.6,-41.80,174.10,9.1,4223978,1376621127
2013,08,16,02,37,28,5.4,-41.72,174.09,2.4,4224056,1376620648
2013,08,16,02,31,07,6.5,-41.77,174.06,10.0,4223977,1376620267
2013,08,14,21,21,42,4.8,-22.72,-175.08,14.5,4223904,1376515302
2013,08,14,07,59,24,5.0,-16.46,-173.63,61.8,4223868,1376467164
2013,08,12,04,16,48,6.1,-30.62,-179.72,343.4,4223754,1376281008
2013,08,11,10,33,56,5.0,-29.18,-178.44,196.2,4223732,1376217236
2013,08,08,18,34,11,4.8,-18.00,-171.86,22.8,4224852,1375986851
2013,08,08,04,57,58,5.0,-20.23,-176.48,251.9,4223169,1375937878
2013,08,06,22,45,01,4.7,-17.78,-173.47,13.6,4223117,1375829101
2013,08,06,13,49,17,4.7,-16.14,-172.41,10.0,4224305,1375796957
2013,08,06,13,01,04,5.0,-22.50,173.87,10.0,4223106,1375794064
2013,08,06,10,41,32,5.8,-22.56,173.68,10.1,4223065,1375785692
2013,08,01,20,01,41,5.8,-15.28,-173.44,17.0,4222885,1375387301
2013,08,01,12,56,12,4.9,-41.83,174.44,12.2,4222828,1375361772
2013,07,31,23,10,11,4.7,-41.58,174.39,21.0,4222822,1375312211
2013,07,30,03,00,29,4.7,-21.68,-177.31,363.3,4222715,1375153229
2013,07,29,18,27,41,4.9,-37.30,177.25,160.5,4222708,1375122461
2013,07,29,08,12,27,5.1,-16.99,-177.09,10.0,4222661,1375085547
2013,07,28,20,16,29,5.2,-20.85,174.30,67.9,4222651,1375042589
2013,07,28,13,07,14,4.9,-41.64,174.25,15.1,4222613,1375016834
2013,07,27,16,03,10,4.8,-15.48,-173.03,32.9,4222597,1374940990
2013,07,26,19,08,31,5.1,-23.12,179.15,567.9,4222558,1374865711
2013,07,25,13,25,35,4.9,-28.37,-177.94,92.9,4222442,1374758735
2013,07,24,03,32,35,5.9,-23.06,-177.16,166.9,4222387,1374636755
2013,07,21,16,46,33,4.7,-23.77,-179.96,541.2,4222289,1374425193
2013,07,21,15,15,11,4.9,-41.46,174.30,10.0,4222287,1374419711
2013,07,21,12,39,07,4.8,-41.59,174.34,12.0,4222249,1374410347
2013,07,21,09,32,13,4.7,-41.65,174.30,13.1,4222248,1374399133
2013,07,21,06,59,14,4.7,-41.62,174.40,10.0,4222244,1374389954
2013,07,21,05,09,31,6.5,-41.71,174.44,14.0,4222241,1374383371
2013,07,20,22,55,16,4.8,-41.56,174.39,18.0,4222237,1374360916
2013,07,20,21,28,20,4.7,-41.70,174.40,14.9,4222238,1374355700
2013,07,20,19,17,10,5.7,-41.62,174.36,11.8,4222235,1374347830
2013,07,19,11,40,41,5.7,-30.39,-176.24,15.6,4222149,1374234041
2013,07,18,21,06,39,5.5,-41.56,174.36,16.7,4222054,1374181599
2013,07,16,15,33,30,4.8,-22.79,170.87,35.0,4222752,1373988810
2013,07,15,13,59,04,5.8,-15.44,-173.03,15.0,4221968,1373896744
2013,07,14,11,48,11,4.7,-24.37,-176.31,13.6,4222591,1373802491
2013,07,10,14,44,30,5.2,-31.03,-179.17,181.4,4221776,1373467470
2013,07,10,14,44,00,5.6,-30.42,-177.52,6.6,4221778,1373467440
2013,07,10,14,25,39,5.5,-30.13,-177.47,10.0,4221739,1373466339
2013,07,10,09,29,11,5.3,-29.04,-175.73,10.0,4221733,1373448551
2013,07,09,23,24,48,4.8,-27.18,-176.40,63.9,4221727,1373412288
2013,07,09,18,22,35,5.0,-31.76,-178.72,77.0,4221722,1373394155
2013,07,07,21,58,47,4.8,-39.81,176.58,43.8,4221623,1373234327
2013,07,04,11,15,40,4.9,-17.88,-178.55,595.0,4221419,1372936540
2013,07,03,20,13,34,5.2,-32.30,-179.99,225.6,4221410,1372882414
2013,07,03,15,09,02,5.3,-30.61,-178.11,61.8,4221406,1372864142
2013,07,02,09,38,41,5.5,-15.80,-173.80,42.8,4221327,1372757921
2013,06,30,15,13,37,4.9,-17.92,-176.66,35.0,4221768,1372605217
2013,06,28,07,45,23,4.9,-22.81,171.23,37.9,4220789,1372405523
2013,06,22,16,42,49,4.9,-15.37,-173.58,56.0,4222727,1371919369
2013,06,21,14,08,47,4.9,-15.72,-172.77,35.0,4220461,1371823727
2013,06,20,22,56,04,4.8,-15.93,-173.49,29.6,4221911,1371768964
2013,06,19,09,39,33,5.1,-21.02,-174.44,41.5,4220331,1371634773
2013,06,15,19,30,51,4.8,-22.47,-174.89,9.2,4221909,1371324651
2013,06,15,11,20,36,6.0,-33.85,179.40,195.0,4220149,1371295236
2013,06,13,22,19,31,5.0,-19.91,-173.72,7.2,4220114,1371161971
2013,06,11,13,02,22,4.9,-21.14,-178.76,540.4,4220006,1370955742
2013,06,10,06,26,02,4.8,-23.72,-177.30,467.4,4219967,1370845562
2013,06,08,18,12,05,4.9,-24.36,-176.09,10.0,4221873,1370715125
2013,06,07,23,57,28,4.8,-21.22,-178.87,597.3,4219872,1370649448
2013,06,07,12,54,09,5.9,-23.89,179.09,546.0,4219834,1370609649
2013,06,07,09,09,47,4.8,-23.00,-177.20,175.4,4219832,1370596187
2013,06,05,04,39,50,4.9,-24.20,-176.37,45.0,4219681,1370407190
2013,06,05,03,23,33,4.9,-23.34,-179.79,568.5,4219679,1370402613
2013,06,04,19,59,22,4.9,-15.95,-174.00,143.6,4220456,1370375962
2013,06,03,12,41,16,4.8,-22.21,170.32,13.3,4220385,1370263276
2013,06,02,00,55,21,4.8,-23.75,-179.73,532.6,4219497,1370134521
2013,06,01,01,34,14,5.5,-23.06,-177.19,185.4,4219435,1370050454
2013,05,31,14,45,47,4.8,-21.85,-176.25,101.9,4219433,1370011547
2013,05,31,13,25,49,5.3,-28.47,-178.52,212.8,4219396,1370006749
2013,05,28,08,45,53,5.0,-21.40,-177.82,405.9,4218903,1369730753
2013,05,28,06,59,45,4.9,-36.09,178.15,186.5,4218902,1369724385
2013,05,28,06,59,44,4.9,-36.34,178.71,221.5,4221738,1369724384
2013,05,25,17,26,42,4.8,-23.63,-174.93,9.6,4220083,1369502802
2013,05,25,01,46,29,4.9,-18.93,-177.91,517.1,4218729,1369446389
2013,05,24,11,10,48,5.8,-24.34,-174.92,10.0,4218669,1369393848
2013,05,23,21,15,56,5.0,-20.53,-175.80,130.8,4218649,1369343756
2013,05,23,21,07,46,6.3,-20.58,-175.76,150.0,4218648,1369343266
2013,05,23,17,36,19,5.7,-25.36,-175.64,200.6,4221445,1369330579
2013,05,23,17,19,04,7.4,-23.01,-177.23,173.7,4218647,1369329544
2013,05,22,11,35,22,4.9,-30.40,-177.65,34.9,4218519,1369222522
2013,05,19,11,02,11,4.8,-30.42,-178.08,35.1,4218328,1368961331
2013,05,16,18,27,08,4.8,-22.19,-179.59,594.3,4218206,1368728828
2013,05,15,08,02,37,4.9,-27.16,-177.92,179.7,4218065,1368604957
2013,05,14,21,31,19,4.8,-18.76,-173.37,39.3,4218056,1368567079
2013,05,14,00,08,07,4.8,-18.10,-175.05,224.6,4218029,1368490087
2013,05,12,11,58,45,4.8,-22.23,170.37,23.7,4217958,1368359925
2013,05,11,20,57,50,4.8,-19.73,-175.69,198.8,4218773,1368305870
2013,05,11,20,46,57,6.4,-17.97,-175.11,212.9,4217937,1368305217
2013,05,11,04,37,43,4.9,-18.64,-173.52,10.0,4217898,1368247063
2013,05,08,00,27,59,4.8,-19.63,174.73,85.3,4217460,1367972879
2013,05,07,10,10,48,6.0,-19.62,175.05,11.0,4217431,1367921448
2013,05,04,09,44,46,5.0,-18.63,-177.87,577.4,4217306,1367660686
2013,05,02,14,25,30,4.8,-23.20,170.26,35.0,4219589,1367504730
2013,04,27,04,31,16,4.8,-28.36,-176.47,47.7,4217988,1367037076
2013,04,26,20,10,17,4.8,-16.84,-177.02,69.2,4216666,1367007017
2013,04,26,06,53,28,6.1,-28.68,-178.92,351.0,4216012,1366959208
2013,04,22,23,40,47,5.3,-29.79,-176.23,12.6,4215839,1366674047
2013,04,20,18,24,31,4.8,-25.81,-178.60,353.6,4218347,1366482271
2013,04,19,08,57,01,4.9,-20.95,-178.78,565.8,4215634,1366361821
2013,04,15,22,57,05,5.0,-15.96,-177.51,445.9,4215441,1366066625
2013,04,15,16,21,50,4.8,-32.18,-179.22,70.2,4215439,1366042910
2013,04,12,16,22,25,5.0,-17.73,-178.93,522.2,4215333,1365783745
2013,04,12,06,57,29,5.2,-21.81,-176.42,63.1,4215288,1365749849
2013,04,11,15,28,28,5.7,-17.34,175.06,21.4,4215197,1365694108
2013,04,11,13,43,36,4.9,-17.49,-178.75,539.4,4215196,1365687816
2013,04,09,23,49,33,4.9,-22.00,170.18,20.9,4215178,1365551373
2013,04,09,11,33,57,4.8,-21.00,-178.44,542.4,4215082,1365507237
2013,04,08,00,48,05,4.8,-26.46,-177.01,65.8,4215808,1365382085
2013,04,07,11,08,31,4.8,-25.91,179.74,494.2,4215064,1365332911
2013,04,06,12,27,05,5.0,-19.49,-175.11,124.5,4215034,1365251225
2013,04,05,22,10,45,4.9,-22.27,170.81,35.0,4215000,1365199845
2013,04,05,13,12,34,5.1,-15.27,-172.69,35.0,4214992,1365167554
2013,04,05,10,00,02,5.0,-32.04,-177.44,10.0,4214962,1365156002
2013,04,05,06,27,47,4.8,-31.90,-177.70,14.3,4215596,1365143267
2013,04,02,17,47,02,4.9,-19.71,-177.79,571.2,4214895,1364924822
2013,04,02,15,04,43,4.9,-29.04,-176.06,12.2,4214893,1364915083
2013,04,02,08,56,48,4.9,-23.52,-179.74,558.0,4214906,1364893008
2013,04,01,22,02,04,4.8,-20.85,-178.43,568.7,4214914,1364853724
2013,04,01,14,49,42,4.8,-30.79,-177.63,10.0,4215482,1364827782
2013,03,30,21,48,03,5.1,-20.95,176.51,44.7,4214831,1364680083
2013,03,30,00,50,17,4.8,-23.88,179.82,535.0,4214796,1364604617
2013,03,28,04,25,39,5.6,-28.07,-176.67,15.0,4217346,1364444739
2013,03,28,04,25,35,5.6,-28.46,-175.47,34.5,4214664,1364444735
2013,03,28,03,34,24,5.5,-23.54,-175.43,10.0,4214663,1364441664
2013,03,27,17,44,52,4.8,-26.04,-177.34,146.4,4214661,1364406292
2013,03,26,18,22,51,4.8,-17.09,-179.74,100.0,4215594,1364322171
2013,03,26,17,36,24,5.4,-33.28,-179.52,48.7,4214608,1364319384
2013,03,26,17,33,59,5.0,-21.42,-175.43,92.3,4215591,1364319239
2013,03,25,05,25,29,5.2,-16.63,-171.94,10.0,4214503,1364189129
2013,03,25,03,59,53,4.8,-17.70,-178.44,551.0,4214501,1364183993
2013,03,24,19,27,32,5.1,-21.47,170.08,98.7,4214494,1364153252
2013,03,24,08,13,45,6.1,-20.76,173.37,10.0,4214443,1364112825
2013,03,22,22,40,53,5.5,-28.04,-176.57,11.7,4214398,1363992053
2013,03,21,05,27,35,5.0,-22.07,-179.52,592.6,4214271,1363843655
2013,03,20,17,18,11,5.0,-31.72,-177.76,35.0,4215975,1363799891
2013,03,20,17,18,10,4.9,-31.89,-177.51,30.1,4214265,1363799890
2013,03,20,14,02,28,5.1,-22.07,-179.49,581.0,4214193,1363788148
2013,03,19,20,34,51,5.0,-20.96,176.41,35.0,4215357,1363725291
2013,03,19,18,36,55,5.4,-16.85,-171.47,16.0,4214174,1363718215
2013,03,19,18,22,55,5.1,-20.96,176.63,31.2,4214173,1363717375
2013,03,16,17,01,38,4.9,-21.42,-174.31,10.0,4215319,1363453298
2013,03,16,02,17,14,4.8,-23.22,-178.29,513.6,4213537,1363400234
2013,03,08,20,43,22,5.3,-20.92,-173.83,6.5,4212838,1362775402
2013,03,06,21,57,02,4.9,-30.87,-177.75,10.0,4212740,1362607022
2013,03,06,09,38,23,4.9,-22.28,171.11,10.0,4212674,1362562703
2013,03,06,09,15,58,5.5,-22.40,171.06,12.0,4212673,1362561358
2013,03,06,07,00,31,5.1,-31.06,-177.44,8.3,4212669,1362553231
2013,03,06,03,57,01,4.8,-23.98,178.89,546.3,4212667,1362542221
2013,03,05,17,34,50,5.0,-15.14,-174.39,205.3,4214944,1362504890
2013,03,04,19,08,04,5.1,-26.19,176.13,15.2,4212611,1362424084
2013,03,02,07,53,43,4.8,-22.06,170.12,45.9,4212453,1362210823
2013,03,02,03,54,14,4.9,-32.25,-178.08,10.0,4214727,1362196454
2013,03,01,17,44,04,4.8,-24.15,-176.78,84.2,4215228,1362159844
2013,03,01,17,13,57,4.9,-21.36,-178.72,518.3,4212445,1362158037
2013,02,27,11,01,23,4.8,-22.30,171.59,121.2,4212267,1361962883
2013,02,27,06,49,50,5.1,-31.07,-177.56,4.3,4212263,1361947790
2013,02,27,04,27,08,4.8,-31.20,-177.40,24.8,4212262,1361939228
2013,02,26,19,57,55,5.7,-21.50,-179.39,624.7,4212258,1361908675
2013,02,26,15,57,29,5.1,-21.64,-174.37,23.6,4212254,1361894249
2013,02,25,08,05,31,4.9,-32.29,-178.00,10.0,4212152,1361779531
2013,02,25,03,56,14,4.8,-15.56,-176.12,10.0,4212145,1361764574
2013,02,25,02,59,35,5.5,-15.36,-176.52,10.0,4212142,1361761175
2013,02,25,00,13,46,5.2,-32.39,-178.14,10.0,4212141,1361751226
2013,02,24,20,54,04,5.7,-32.34,-178.05,10.0,4212140,1361739244
2013,02,23,17,02,53,4.9,-16.79,-172.36,140.9,4214805,1361638973
2013,02,23,06,58,00,4.8,-29.31,-176.38,55.5,4212033,1361602680
2013,02,22,18,21,48,5.1,-39.41,177.58,10.0,4212022,1361557308
2013,02,19,22,29,02,5.7,-17.46,-173.45,47.0,4211804,1361312942
2013,02,19,19,01,46,5.0,-17.59,-178.93,536.1,4211947,1361300506
2013,02,18,16,32,47,5.5,-30.74,-178.15,50.0,4211762,1361205167
2013,02,18,12,19,18,5.9,-30.77,-178.12,35.0,4211756,1361189958
2013,02,17,17,31,50,4.8,-20.35,-177.98,536.1,4211716,1361122310
2013,02,16,05,16,17,5.8,-36.51,177.93,207.1,4211643,1360991777
2013,02,15,21,20,51,5.0,-19.35,-176.20,21.6,4211636,1360963251
2013,02,15,19,55,32,5.4,-17.75,-178.89,561.8,4211635,1360958132
2013,02,15,18,08,45,4.8,-15.17,-173.63,10.0,4214622,1360951725
2013,02,15,03,02,23,5.7,-19.73,-174.47,74.0,4211592,1360897343
2013,02,14,17,03,29,4.9,-16.03,-173.21,68.1,4211586,1360861409
2013,02,12,01,23,55,5.1,-18.20,-177.96,517.8,4211384,1360632235
2013,02,10,09,37,11,5.6,-18.61,-174.71,122.0,4211264,1360489031
2013,02,07,07,19,51,5.8,-15.81,-172.97,18.0,4141868,1360221591
2013,02,06,20,42,30,5.1,-23.32,170.98,18.5,4127436,1360183350
2013,02,06,08,04,34,5.0,-15.96,-172.24,23.8,4109256,1360137874
2013,01,28,21,24,36,4.8,-22.31,-179.61,583.6,3961528,1359408276
2013,01,27,09,59,29,5.7,-16.12,-173.24,19.0,3954352,1359280769
2013,01,24,02,17,09,5.1,-16.51,177.44,35.0,3931122,1358993829
2013,01,22,20,49,57,4.9,-31.37,-177.56,35.0,4212411,1358887797
2013,01,22,16,51,53,4.8,-31.31,-177.25,15.5,3924291,1358873513
2013,01,22,13,38,57,4.8,-22.25,-177.11,214.4,4095130,1358861937
2013,01,22,07,29,29,4.8,-16.47,-173.99,99.8,3906215,1358839769
2013,01,20,00,45,57,4.8,-39.81,174.34,137.9,3906137,1358642757
2013,01,15,19,04,32,5.3,-35.14,178.84,156.9,3854305,1358276672
2013,01,11,09,47,21,4.8,-17.30,-177.37,386.3,3854082,1357897641
2013,01,11,06,47,41,4.8,-35.78,-179.60,54.1,3954402,1357886861
2013,01,10,21,57,21,5.0,-16.64,175.23,85.9,3854076,1357855041
2013,01,08,21,26,55,5.7,-34.60,179.18,10.0,3832212,1357680415
2013,01,08,11,43,29,4.8,-35.14,-179.48,35.0,4211848,1357645409
2013,01,06,16,28,19,5.1,-26.25,178.38,631.5,3800297,1357489699
2013,01,05,18,34,20,4.8,-15.06,-173.69,10.0,4205998,1357410860
2013,01,04,20,44,07,5.0,-16.37,-173.20,15.0,4180287,1357332247
2013,01,04,20,41,47,4.8,-30.25,-175.96,69.3,4180285,1357332107
2013,01,04,13,13,45,5.1,-16.45,-173.43,35.0,3800238,1357305225
2013,01,04,10,10,51,4.8,-29.81,-176.34,35.0,3797658,1357294251
2013,01,03,16,22,19,4.8,-22.42,-174.49,50.1,4090308,1357230139
2013,01,02,19,35,15,5.0,-15.84,-172.14,10.0,4147473,1357155315
2012,12,29,04,38,26,4.9,-26.05,-177.31,101.3,3741277,1356755906
2012,12,28,10,35,45,5.1,-29.60,-176.25,10.0,3741210,1356690945
2012,12,27,15,31,40,4.9,-14.90,-174.94,45.3,3949478,1356622300
2012,12,27,09,41,59,5.4,-18.30,-173.56,22.9,3741151,1356601319
2012,12,26,05,17,35,4.8,-24.56,-179.88,510.5,4147395,1356499055
2012,12,26,05,17,26,5.1,-24.23,-178.99,457.1,3741043,1356499046
2012,12,26,02,58,23,5.0,-20.69,-178.62,582.4,3741042,1356490703
2012,12,25,19,48,10,4.9,-31.02,-178.50,111.9,3931247,1356464890
2012,12,22,20,18,55,4.8,-16.04,-173.32,10.0,3931242,1356207535
2012,12,21,18,33,34,4.9,-16.69,176.33,55.3,3931172,1356114814
2012,12,21,01,45,18,4.9,-20.77,-174.07,33.5,3740826,1356054318
2012,12,20,19,38,45,5.0,-20.77,-174.07,44.4,3740824,1356032325
2012,12,19,16,02,19,5.0,-20.51,-174.28,10.0,3740752,1355932939
2012,12,19,11,51,53,4.9,-19.04,-175.56,241.2,3740750,1355917913
2012,12,17,17,50,28,4.9,-17.92,-174.80,78.6,3931208,1355766628
2012,12,17,11,28,47,4.9,-31.02,-178.20,35.0,4001164,1355743727
2012,12,17,11,28,37,4.8,-30.99,-176.59,41.4,3712161,1355743717
2012,12,14,16,52,38,5.8,-15.31,-178.19,10.0,3682982,1355503958
2012,12,13,00,53,28,5.4,-30.91,-178.39,38.7,3650912,1355360008
2012,12,12,01,44,20,5.5,-19.56,-176.28,10.0,3650870,1355276660
2012,12,09,20,52,39,5.2,-16.24,-174.22,137.7,3650501,1355086359
2012,12,09,18,37,15,4.8,-16.68,-172.42,35.0,3821981,1355078235
2012,12,08,18,43,02,4.8,-21.14,-173.76,10.0,3854196,1354992182
2012,12,08,12,26,29,4.9,-31.09,-177.45,10.0,3854332,1354969589
2012,12,07,18,19,06,6.3,-38.43,176.07,163.0,3650421,1354904346
2012,12,07,17,51,39,4.9,-15.90,-173.94,40.8,3741367,1354902699
2012,12,05,23,41,54,5.0,-31.10,-177.52,18.4,3650297,1354750914
2012,12,05,23,08,36,5.1,-20.78,-178.95,625.8,3650296,1354748916
2012,12,05,13,48,42,5.0,-14.94,-173.27,10.0,3650292,1354715322
2012,12,05,13,46,38,4.9,-14.77,-173.73,10.0,3650979,1354715198
2012,12,04,23,12,17,4.9,-33.84,-178.71,14.6,3650251,1354662737
2012,12,04,18,36,18,4.8,-22.02,-173.38,10.0,3741320,1354646178
2012,12,04,03,54,48,4.8,-19.78,-177.79,544.1,3843894,1354593288
2012,12,03,19,53,13,4.8,-17.97,-174.67,35.0,3875815,1354564393
2012,12,02,21,00,49,4.8,-21.61,-179.36,590.2,3650154,1354482049
2012,12,02,13,32,44,5.1,-20.69,-174.21,10.0,3650149,1354455164
2012,12,01,20,10,14,5.0,-20.69,-174.38,10.0,3740960,1354392614
2012,11,30,11,20,38,5.7,-18.82,-175.60,200.2,3650023,1354274438
2012,11,29,10,37,41,5.3,-20.72,-177.16,285.5,3649945,1354185461
2012,11,29,08,11,09,4.8,-28.45,-178.39,257.1,3649944,1354176669
2012,11,29,05,41,29,4.8,-21.01,170.03,99.4,3649942,1354167689
2012,11,29,00,30,31,5.1,-21.11,-178.77,541.2,3649939,1354149031
2012,11,24,18,47,59,4.8,-21.46,-178.91,547.5,3649655,1353782879
2012,11,22,22,44,31,5.0,-22.35,173.92,49.7,3649557,1353624271
2012,11,17,22,59,43,4.9,-18.74,-174.82,278.9,3649331,1353193183
2012,11,17,09,06,26,5.1,-22.28,171.58,122.6,3649297,1353143186
2012,11,17,05,12,56,5.9,-18.38,-172.32,10.0,3649294,1353129176
2012,11,15,22,19,08,4.8,-20.54,-175.10,35.0,3649248,1353017948
2012,11,15,15,47,07,4.9,-25.87,178.26,622.1,3649246,1352994427
2012,11,14,18,22,32,5.2,-14.48,173.74,605.6,3649003,1352917352
2012,11,14,09,16,03,4.8,-30.10,-176.27,35.0,3740896,1352884563
2012,11,14,09,15,51,4.8,-30.07,-174.54,32.5,3648978,1352884551
2012,11,14,07,41,53,5.2,-20.74,-174.08,10.0,3648977,1352878913
2012,11,13,23,23,48,5.6,-21.04,-175.93,24.4,3637903,1352849028
2012,11,13,12,13,18,4.8,-16.67,-175.75,176.5,3625821,1352808798
2012,11,12,14,58,09,5.1,-17.63,-173.09,10.0,3605027,1352732289
2012,11,12,14,47,41,5.2,-24.28,178.92,557.8,3605026,1352731661
2012,11,12,10,32,25,4.9,-24.04,-179.97,519.4,3604983,1352716345
2012,11,11,05,01,16,4.8,-17.27,-177.82,579.4,3604926,1352610076
2012,11,10,20,27,18,4.9,-17.38,-174.33,60.6,3650132,1352579238
2012,11,09,17,20,25,4.8,-20.70,-177.05,273.6,3603882,1352481625
2012,11,08,17,56,38,5.1,-18.81,-173.33,11.0,3603361,1352397398
2012,11,06,03,36,22,4.8,-21.57,-178.81,522.5,3566963,1352172982
2012,11,04,17,07,12,4.8,-24.69,-179.21,411.8,3561071,1352048832
2012,11,04,12,13,03,5.0,-22.27,171.39,118.6,3561069,1352031183
2012,11,03,20,49,14,4.8,-22.03,-176.32,141.5,3561019,1351975754
2012,11,03,19,25,13,5.1,-16.66,-173.62,15.0,3649988,1351970713
2012,11,02,09,43,23,4.8,-24.87,-177.23,88.2,3650898,1351849403
2012,11,01,09,48,04,5.0,-20.28,-177.64,502.0,3556123,1351763284
2012,10,30,13,12,29,5.1,-37.90,177.73,74.9,3533881,1351602749
2012,10,30,10,59,32,5.1,-18.28,-174.71,10.0,3533873,1351594772
2012,10,30,07,12,34,4.9,-17.92,-178.59,558.6,3533872,1351581154
2012,10,29,10,30,42,4.8,-24.58,179.37,507.7,3533792,1351506642
2012,10,29,10,28,58,5.2,-19.50,-172.69,42.2,3533791,1351506538
2012,10,27,20,14,57,5.0,-21.49,169.83,22.6,3533689,1351368897
2012,10,27,07,02,40,4.8,-22.34,179.90,561.9,3533641,1351321360
2012,10,25,18,40,38,5.3,-19.86,-178.26,597.7,3533066,1351190438
2012,10,23,09,39,30,5.8,-22.31,171.69,123.1,3506970,1350985170
2012,10,23,04,36,07,4.8,-24.79,179.93,507.7,3650027,1350966967
2012,10,23,04,36,06,4.9,-24.62,-179.88,518.8,3510193,1350966966
2012,10,22,00,32,09,4.8,-16.50,-174.76,31.3,3480966,1350865929
2012,10,21,08,01,06,4.8,-28.96,-177.06,35.0,3649974,1350806466
2012,10,19,17,22,08,5.1,-21.04,176.65,73.9,3480879,1350667328
2012,10,19,15,34,14,5.3,-30.70,-177.65,34.9,3480876,1350660854
2012,10,19,15,34,09,5.5,-30.81,-176.80,35.0,3649748,1350660849
2012,10,19,06,42,13,4.9,-38.86,176.11,107.7,3480815,1350628933
2012,10,17,17,23,42,5.4,-19.04,-174.19,35.0,3480733,1350494622
2012,10,17,14,49,57,5.0,-15.04,-173.57,16.3,3480731,1350485397
2012,10,16,23,42,55,5.6,-38.64,176.17,110.5,3480689,1350430975
2012,10,16,17,52,22,4.9,-29.95,-176.18,10.0,3649346,1350409942
2012,10,15,20,19,00,5.2,-20.45,-178.25,534.3,3478595,1350332340
2012,10,15,20,14,31,4.9,-20.41,-178.17,513.3,3649465,1350332071
2012,10,15,00,05,36,4.9,-38.31,175.99,195.1,3471474,1350259536
2012,10,13,22,36,30,5.1,-16.89,-174.48,50.2,3471422,1350167790
2012,10,13,18,03,10,4.9,-19.26,-172.79,35.0,3649053,1350151390
2012,10,13,17,52,49,5.1,-19.96,-173.99,24.0,3468673,1350150769
2012,10,13,08,25,45,4.9,-22.24,170.48,35.0,3458891,1350116745
2012,10,11,16,04,59,4.9,-20.04,-174.83,2.1,3605020,1349971499
2012,10,10,20,01,03,4.9,-29.87,-178.56,166.3,3550299,1349899263
2012,10,10,18,14,51,4.8,-29.29,-178.53,219.0,3550296,1349892891
2012,10,09,00,30,20,4.8,-20.82,-174.17,28.7,3443373,1349742620
2012,10,07,07,38,46,4.8,-15.44,-171.97,10.0,3443206,1349595526
2012,10,06,20,01,16,4.9,-16.78,-173.11,10.0,3603865,1349553676
2012,10,02,18,39,08,5.0,-20.73,-174.16,10.0,3418816,1349203148
2012,10,02,11,35,47,5.1,-21.16,-174.41,10.0,3414160,1349177747
2012,10,02,03,33,34,5.0,-18.84,-174.90,133.9,3414153,1349148814
2012,10,01,17,24,40,5.0,-24.75,-179.43,446.2,3414145,1349112280
2012,09,30,07,04,55,4.8,-21.99,-174.77,10.0,3596913,1348988695
2012,09,27,16,54,44,4.8,-24.96,-179.58,488.0,3413946,1348764884
2012,09,26,17,15,52,5.0,-26.04,-177.42,104.1,3402241,1348679752
2012,09,26,06,45,17,5.0,-18.85,-175.40,162.6,3393704,1348641917
2012,09,26,05,24,44,4.9,-32.45,-178.12,35.0,3392057,1348637084
2012,09,26,05,24,32,5.1,-32.54,-176.23,39.4,3391432,1348637072
2012,09,26,01,41,39,5.1,-21.21,-174.33,10.0,3385189,1348623699
2012,09,25,18,33,01,5.4,-21.19,-174.31,10.0,3381455,1348597981
2012,09,25,05,37,58,5.2,-25.56,178.33,600.5,3567041,1348551478
2012,09,25,05,37,52,5.2,-25.14,178.86,565.0,3381403,1348551472
2012,09,25,03,06,53,5.6,-15.52,-173.90,121.7,3381402,1348542413
2012,09,24,10,31,23,5.5,-21.21,-174.29,10.0,3381061,1348482683
2012,09,23,06,40,57,5.3,-16.93,175.17,39.1,3381005,1348382457
2012,09,22,06,58,26,5.5,-20.90,-174.19,11.0,3380950,1348297106
2012,09,20,21,03,42,5.7,-20.76,-178.51,570.4,3380857,1348175022
2012,09,20,05,40,18,4.8,-20.61,-176.20,204.2,3380770,1348119618
2012,09,18,03,51,32,4.8,-29.15,-176.86,35.0,3380582,1347940292
2012,09,16,13,02,53,5.0,-18.45,-174.66,124.7,3380557,1347800573
2012,09,15,17,32,39,4.8,-42.36,174.11,19.9,3480856,1347730359
2012,09,13,21,16,43,4.8,-15.56,-175.66,327.9,3380496,1347571003
2012,09,13,01,56,34,4.9,-18.68,175.91,10.0,3533003,1347501394
2012,09,13,01,54,52,5.5,-18.63,175.85,10.0,3380428,1347501292
2012,09,10,00,04,44,4.8,-20.42,-176.50,246.1,3380172,1347235484
2012,09,09,14,36,36,5.0,-30.40,-177.94,57.6,3380162,1347201396
